Iteration,Cost,Temperature,Sequence
0,17,5000,2 3 1
373,17,0,005361924,2 3 1
374,17,0,005347587,2 3 1
375,17,0,005333327,2 3 1
376,17,0,005319143,2 3 1
377,17,0,005305034,2 3 1
378,17,0,005290999,2 3 1
379,17,0,005277039,2 3 1
380,17,0,005263152,2 3 1
381,17,0,005249337,2 3 1
382,17,0,005235596,2 3 1
383,17,0,005221926,2 3 1
384,17,0,005208327,2 3 1
385,17,0,005194799,2 3 1
386,17,0,005181341,2 3 1
387,17,0,005167952,2 3 1
388,17,0,005154633,2 3 1
389,17,0,005141382,2 3 1
390,17,0,005128199,2 3 1
391,17,0,005115084,2 3 1
392,17,0,005102035,2 3 1
393,17,0,005089053,2 3 1
394,17,0,005076136,2 3 1
395,17,0,005063286,2 3 1
396,17,0,005050499,2 3 1
397,17,0,005037778,2 3 1
398,17,0,00502512,2 3 1
399,17,0,005012526,2 3 1
400,17,0,004999994,2 3 1
401,17,0,004987526,2 3 1
402,17,0,004975119,2 3 1
403,17,0,004962774,2 3 1
404,17,0,00495049,2 3 1
405,17,0,004938267,2 3 1
406,17,0,004926104,2 3 1
407,17,0,004914,2 3 1
408,17,0,004901956,2 3 1
409,17,0,004889971,2 3 1
410,17,0,004878044,2 3 1
411,17,0,004866175,2 3 1
412,17,0,004854364,2 3 1
413,17,0,004842611,2 3 1
414,17,0,004830913,2 3 1
415,17,0,004819273,2 3 1
416,17,0,004807688,2 3 1
417,17,0,004796159,2 3 1
418,17,0,004784685,2 3 1
419,17,0,004773265,2 3 1
420,17,0,0047619,2 3 1
421,17,0,004750589,2 3 1
422,17,0,004739332,2 3 1
423,17,0,004728128,2 3 1
424,17,0,004716977,2 3 1
425,17,0,004705878,2 3 1
426,17,0,004694832,2 3 1
427,17,0,004683837,2 3 1
428,17,0,004672893,2 3 1
429,17,0,004662001,2 3 1
430,17,0,004651159,2 3 1
431,17,0,004640367,2 3 1
432,17,0,004629625,2 3 1
433,17,0,004618933,2 3 1
434,17,0,004608291,2 3 1
435,17,0,004597697,2 3 1
436,17,0,004587152,2 3 1
437,17,0,004576655,2 3 1
438,17,0,004566206,2 3 1
439,17,0,004555804,2 3 1
440,17,0,00454545,2 3 1
441,17,0,004535143,2 3 1
442,17,0,004524882,2 3 1
443,17,0,004514668,2 3 1
444,17,0,0045045,2 3 1
445,17,0,004494377,2 3 1
446,17,0,004484301,2 3 1
447,17,0,004474268,2 3 1
448,17,0,004464281,2 3 1
449,17,0,004454338,2 3 1
450,17,0,00444444,2 3 1
451,17,0,004434585,2 3 1
452,17,0,004424774,2 3 1
453,17,0,004415006,2 3 1
454,17,0,004405282,2 3 1
455,17,0,0043956,2 3 1
456,17,0,00438596,2 3 1
457,17,0,004376363,2 3 1
458,17,0,004366808,2 3 1
459,17,0,004357294,2 3 1
460,17,0,004347821,2 3 1
461,17,0,00433839,2 3 1
462,17,0,004329,2 3 1
463,17,0,00431965,2 3 1
464,17,0,00431034,2 3 1
465,17,0,004301071,2 3 1
466,17,0,004291841,2 3 1
467,17,0,004282651,2 3 1
468,17,0,004273499,2 3 1
469,17,0,004264387,2 3 1
470,17,0,004255314,2 3 1
471,17,0,00424628,2 3 1
472,17,0,004237283,2 3 1
473,17,0,004228325,2 3 1
474,17,0,004219404,2 3 1
475,17,0,004210521,2 3 1
