Iteration,Cost,Sequence
0,529,21 15 7 5 14 2 17 6 4 3 16 23 18 13 22 11 12 20 8 1 19 9 10 24
1,521,21 15 7 5 14 2 17 6 4 3 16 23 18 22 13 11 12 20 8 1 19 9 10 24
2,521,21 15 7 5 14 2 17 6 4 3 16 23 18 22 13 11 12 20 8 1 19 9 10 24
3,521,21 15 7 5 14 2 17 6 4 3 16 23 18 22 13 11 12 20 8 1 19 9 10 24
4,521,21 15 7 5 14 2 17 6 4 3 9 23 18 22 13 11 12 20 8 1 19 16 10 24
5,505,21 15 7 5 14 2 17 6 4 3 9 23 18 22 13 11 12 20 8 1 10 16 19 24
6,501,21 15 7 9 14 2 17 6 4 3 5 23 18 22 13 11 12 20 8 1 10 16 19 24
7,496,21 24 7 9 14 2 17 6 4 3 5 23 18 22 13 11 12 20 8 1 10 16 19 15
8,484,21 24 7 9 14 2 17 6 4 3 5 23 18 22 11 13 12 20 8 1 10 16 19 15
9,484,21 24 7 9 14 2 17 6 4 3 5 23 18 22 11 13 12 20 8 1 10 16 19 15
