Iteration,Cost,Temperature,Sequence
0,27,5000,3 2 1
1,17,4950,2 3 1
174,27,869,9493,3 2 1
175,26,861,2498,1 2 3
176,22,852,6373,2 1 3
177,27,844,111,3 1 2
178,27,835,6699,3 2 1
179,27,827,3132,3 1 2
180,21,819,04,1 3 2
181,26,810,8496,1 2 3
182,21,802,7411,1 3 2
183,26,794,7137,1 2 3
184,22,786,7665,2 1 3
185,17,778,8989,2 3 1
186,21,771,1099,1 3 2
187,17,763,3987,2 3 1
188,27,755,7648,3 2 1
189,26,748,2072,1 2 3
190,21,740,7251,1 3 2
191,17,733,3179,2 3 1
192,21,725,9847,1 3 2
193,26,718,7249,1 2 3
194,21,711,5376,1 3 2
195,17,704,4222,2 3 1
196,22,697,378,2 1 3
197,26,690,4042,1 2 3
198,21,683,5002,1 3 2
199,26,676,6652,1 2 3
200,27,669,8985,3 2 1
201,27,663,1995,3 1 2
202,21,656,5675,1 3 2
203,17,650,0018,2 3 1
204,22,643,5018,2 1 3
205,17,637,0668,2 3 1
206,21,630,6962,1 3 2
207,27,624,3892,3 1 2
208,22,618,1453,2 1 3
209,27,611,9639,3 1 2
210,27,605,8442,3 2 1
211,27,599,7858,3 1 2
212,27,593,7879,3 2 1
213,17,587,85,2 3 1
214,21,581,9716,1 3 2
215,27,576,1519,3 1 2
216,21,570,3903,1 3 2
217,17,564,6864,2 3 1
218,21,559,0396,1 3 2
219,26,553,4492,1 2 3
220,21,547,9147,1 3 2
221,26,542,4355,1 2 3
222,22,537,0112,2 1 3
223,26,531,6411,1 2 3
224,27,526,3246,3 2 1
225,17,521,0614,2 3 1
226,22,515,8508,2 1 3
227,27,510,6923,3 1 2
228,22,505,5853,2 1 3
229,27,500,5295,3 1 2
230,21,495,5242,1 3 2
231,17,490,5689,2 3 1
232,21,485,6632,1 3 2
233,17,480,8066,2 3 1
234,21,475,9985,1 3 2
235,27,471,2386,3 1 2
236,21,466,5262,1 3 2
237,26,461,8609,1 2 3
238,27,457,2423,3 2 1
239,17,452,6699,2 3 1
240,27,448,1432,3 2 1
241,27,443,6617,3 1 2
242,21,439,2251,1 3 2
243,17,434,8329,2 3 1
244,22,430,4846,2 1 3
245,27,426,1797,3 1 2
246,27,421,9179,3 2 1
247,17,417,6987,2 3 1
248,21,413,5217,1 3 2
249,27,409,3865,3 1 2
250,27,405,2926,3 2 1
251,17,401,2397,2 3 1
252,27,397,2273,3 2 1
253,26,393,2551,1 2 3
254,27,389,3225,3 2 1
255,17,385,4293,2 3 1
256,22,381,575,2 1 3
257,17,377,7593,2 3 1
258,27,373,9817,3 2 1
259,17,370,2419,2 3 1
260,27,366,5395,3 2 1
261,17,362,8741,2 3 1
262,22,359,2453,2 1 3
263,17,355,6528,2 3 1
264,22,352,0963,2 1 3
265,26,348,5753,1 2 3
266,27,345,0896,3 2 1
267,26,341,6387,1 2 3
268,22,338,2223,2 1 3
269,17,334,8401,2 3 1
270,27,331,4917,3 2 1
271,26,328,1768,1 2 3
272,27,324,895,3 2 1
273,17,321,6461,2 3 1
274,21,318,4296,1 3 2
275,17,315,2453,2 3 1
276,27,312,0928,3 2 1
277,27,308,9719,3 1 2
278,27,305,8822,3 2 1
279,26,302,8234,1 2 3
280,21,299,7951,1 3 2
281,26,296,7972,1 2 3
282,21,293,8292,1 3 2
283,27,290,8909,3 1 2
284,22,287,982,2 1 3
285,17,285,1022,2 3 1
286,22,282,2512,2 1 3
287,26,279,4287,1 2 3
288,22,276,6344,2 1 3
289,27,273,868,3 1 2
290,21,271,1294,1 3 2
291,26,268,4181,1 2 3
292,27,265,7339,3 2 1
293,27,263,0765,3 1 2
294,21,260,4458,1 3 2
295,27,257,8413,3 1 2
296,22,255,2629,2 1 3
297,27,252,7103,3 1 2
298,27,250,1832,3 2 1
299,17,247,6813,2 3 1
300,21,245,2045,1 3 2
301,17,242,7525,2 3 1
302,21,240,325,1 3 2
303,26,237,9217,1 2 3
304,22,235,5425,2 1 3
305,17,233,1871,2 3 1
306,21,230,8552,1 3 2
307,26,228,5467,1 2 3
308,22,226,2612,2 1 3
309,27,223,9986,3 1 2
310,27,221,7586,3 2 1
311,26,219,541,1 2 3
312,27,217,3456,3 2 1
313,26,215,1721,1 2 3
314,27,213,0204,3 2 1
315,26,210,8902,1 2 3
316,21,208,7813,1 3 2
317,26,206,6935,1 2 3
318,27,204,6266,3 2 1
319,26,202,5803,1 2 3
320,27,200,5545,3 2 1
321,26,198,549,1 2 3
322,22,196,5635,2 1 3
323,26,194,5978,1 2 3
324,21,192,6519,1 3 2
325,21,190,7253,1 3 2
326,26,188,8181,1 2 3
327,22,186,9299,2 1 3
328,17,185,0606,2 3 1
329,21,183,21,1 3 2
330,17,181,3779,2 3 1
331,27,179,5641,3 2 1
332,26,177,7685,1 2 3
333,21,175,9908,1 3 2
334,26,174,2309,1 2 3
335,21,172,4886,1 3 2
336,17,170,7637,2 3 1
337,22,169,0561,2 1 3
338,27,167,3655,3 1 2
339,22,165,6918,2 1 3
340,27,164,0349,3 1 2
341,22,162,3946,2 1 3
342,17,160,7706,2 3 1
343,21,159,1629,1 3 2
344,17,157,5713,2 3 1
345,21,155,9956,1 3 2
346,27,154,4356,3 1 2
347,27,152,8913,3 2 1
348,17,151,3623,2 3 1
349,27,149,8487,3 2 1
350,26,148,3502,1 2 3
351,27,146,8667,3 2 1
352,26,145,398,1 2 3
353,22,143,9441,2 1 3
354,26,142,5046,1 2 3
355,22,141,0796,2 1 3
356,17,139,6688,2 3 1
357,22,138,2721,2 1 3
358,26,136,8894,1 2 3
359,27,135,5205,3 2 1
360,17,134,1653,2 3 1
361,22,132,8236,2 1 3
362,17,131,4954,2 3 1
363,22,130,1804,2 1 3
364,17,128,8786,2 3 1
365,21,127,5898,1 3 2
366,26,126,3139,1 2 3
367,27,125,0508,3 2 1
368,17,123,8003,2 3 1
369,22,122,5623,2 1 3
370,27,121,3366,3 1 2
371,22,120,1233,2 1 3
372,17,118,9221,2 3 1
373,21,117,7328,1 3 2
374,26,116,5555,1 2 3
375,27,115,3899,3 2 1
376,26,114,236,1 2 3
377,22,113,0937,2 1 3
378,27,111,9627,3 1 2
379,22,110,8431,2 1 3
380,26,109,7347,1 2 3
381,22,108,6373,2 1 3
382,26,107,551,1 2 3
383,21,106,4755,1 3 2
384,17,105,4107,2 3 1
385,27,104,3566,3 2 1
386,27,103,313,3 1 2
387,21,102,2799,1 3 2
388,27,101,2571,3 1 2
389,27,100,2445,3 2 1
390,27,99,24209,3 1 2
391,22,98,24966,2 1 3
392,27,97,26717,3 1 2
393,21,96,29449,1 3 2
394,26,95,33155,1 2 3
395,22,94,37823,2 1 3
396,26,93,43446,1 2 3
397,27,92,50011,3 2 1
398,17,91,57511,2 3 1
399,21,90,65936,1 3 2
400,27,89,75277,3 1 2
401,22,88,85524,2 1 3
402,27,87,96669,3 1 2
403,21,87,08702,1 3 2
404,26,86,21615,1 2 3
405,22,85,35399,2 1 3
406,27,84,50045,3 1 2
407,21,83,65545,1 3 2
408,26,82,81889,1 2 3
409,21,81,99071,1 3 2
410,27,81,1708,3 1 2
411,21,80,35909,1 3 2
412,17,79,5555,2 3 1
413,17,78,75995,2 3 1
414,22,77,97235,2 1 3
415,27,77,19263,3 1 2
416,27,76,4207,3 2 1
417,26,75,65649,1 2 3
418,27,74,89993,3 2 1
419,27,74,15093,3 1 2
420,21,73,40942,1 3 2
421,26,72,67533,1 2 3
422,21,71,94858,1 3 2
423,27,71,2291,3 1 2
424,22,70,51681,2 1 3
425,26,69,81164,1 2 3
426,21,69,11352,1 3 2
427,26,68,42239,1 2 3
428,21,67,73816,1 3 2
429,26,67,06078,1 2 3
430,21,66,39017,1 3 2
431,17,65,72626,2 3 1
432,21,65,069,1 3 2
433,21,64,41831,1 3 2
434,26,63,77413,1 2 3
435,22,63,13639,2 1 3
436,26,62,50502,1 2 3
437,22,61,87997,2 1 3
438,27,61,26117,3 1 2
439,27,60,64856,3 2 1
440,27,60,04208,3 1 2
441,27,59,44165,3 2 1
442,26,58,84724,1 2 3
443,21,58,25877,1 3 2
444,17,57,67618,2 3 1
445,22,57,09941,2 1 3
446,17,56,52842,2 3 1
447,22,55,96313,2 1 3
448,17,55,4035,2 3 1
449,21,54,84947,1 3 2
450,21,54,30097,1 3 2
451,27,53,75796,3 1 2
452,27,53,22038,3 2 1
453,27,52,68818,3 1 2
454,22,52,1613,2 1 3
455,26,51,63968,1 2 3
456,27,51,12329,3 2 1
457,26,50,61205,1 2 3
458,22,50,10593,2 1 3
459,17,49,60487,2 3 1
460,17,49,10883,2 3 1
461,21,48,61774,1 3 2
462,17,48,13156,2 3 1
463,21,47,65025,1 3 2
464,17,47,17374,2 3 1
465,21,46,70201,1 3 2
466,17,46,23499,2 3 1
467,22,45,77264,2 1 3
468,17,45,31491,2 3 1
469,21,44,86176,1 3 2
470,17,44,41315,2 3 1
471,22,43,96902,2 1 3
472,17,43,52933,2 3 1
473,21,43,09403,1 3 2
474,26,42,66309,1 2 3
475,21,42,23646,1 3 2
476,26,41,8141,1 2 3
477,21,41,39596,1 3 2
478,27,40,982,3 1 2
479,27,40,57218,3 2 1
480,27,40,16645,3 1 2
481,21,39,76479,1 3 2
482,27,39,36714,3 1 2
483,21,38,97347,1 3 2
484,17,38,58373,2 3 1
485,27,38,1979,3 2 1
486,27,37,81592,3 1 2
487,22,37,43776,2 1 3
488,17,37,06338,2 3 1
489,22,36,69275,2 1 3
490,26,36,32582,1 2 3
491,22,35,96256,2 1 3
492,27,35,60294,3 1 2
493,22,35,24691,2 1 3
494,26,34,89444,1 2 3
495,22,34,54549,2 1 3
496,27,34,20004,3 1 2
497,27,33,85804,3 2 1
498,17,33,51945,2 3 1
499,17,33,18426,2 3 1
500,27,32,85242,3 2 1
501,27,32,52389,3 1 2
502,27,32,19865,3 2 1
503,26,31,87667,1 2 3
504,27,31,5579,3 2 1
505,26,31,24232,1 2 3
506,27,30,9299,3 2 1
507,27,30,6206,3 1 2
508,21,30,31439,1 3 2
509,17,30,01125,2 3 1
510,22,29,71114,2 1 3
511,22,29,41402,2 1 3
512,26,29,11988,1 2 3
513,22,28,82869,2 1 3
514,17,28,5404,2 3 1
515,21,28,255,1 3 2
516,27,27,97244,3 1 2
517,21,27,69272,1 3 2
518,26,27,41579,1 2 3
519,22,27,14163,2 1 3
520,22,26,87022,2 1 3
521,17,26,60152,2 3 1
522,21,26,3355,1 3 2
523,17,26,07215,2 3 1
524,27,25,81142,3 2 1
525,17,25,55331,2 3 1
526,17,25,29778,2 3 1
527,27,25,0448,3 2 1
528,26,24,79435,1 2 3
529,21,24,54641,1 3 2
530,27,24,30094,3 1 2
531,22,24,05793,2 1 3
532,27,23,81735,3 1 2
533,21,23,57918,1 3 2
534,17,23,34339,2 3 1
535,22,23,10995,2 1 3
536,17,22,87885,2 3 1
537,21,22,65006,1 3 2
538,17,22,42356,2 3 1
539,27,22,19933,3 2 1
540,26,21,97733,1 2 3
541,21,21,75756,1 3 2
542,21,21,53999,1 3 2
543,26,21,32458,1 2 3
544,22,21,11134,2 1 3
545,27,20,90023,3 1 2
546,22,20,69123,2 1 3
547,27,20,48431,3 1 2
548,22,20,27947,2 1 3
549,27,20,07667,3 1 2
550,21,19,87591,1 3 2
551,26,19,67715,1 2 3
552,22,19,48038,2 1 3
553,27,19,28557,3 1 2
554,22,19,09272,2 1 3
555,27,18,90179,3 1 2
556,21,18,71277,1 3 2
557,17,18,52564,2 3 1
558,17,18,34039,2 3 1
559,22,18,15698,2 1 3
560,17,17,97541,2 3 1
561,27,17,79566,3 2 1
562,17,17,6177,2 3 1
563,27,17,44152,3 2 1
564,17,17,26711,2 3 1
565,22,17,09444,2 1 3
566,27,16,92349,3 1 2
567,27,16,75426,3 2 1
568,17,16,58672,2 3 1
569,22,16,42085,2 1 3
570,22,16,25664,2 1 3
571,26,16,09407,1 2 3
572,22,15,93313,2 1 3
573,22,15,7738,2 1 3
574,27,15,61606,3 1 2
575,27,15,4599,3 2 1
576,27,15,3053,3 1 2
577,27,15,15225,3 2 1
578,27,15,00073,3 1 2
579,21,14,85072,1 3 2
580,27,14,70221,3 1 2
581,22,14,55519,2 1 3
582,27,14,40964,3 1 2
583,27,14,26554,3 2 1
584,17,14,12289,2 3 1
585,21,13,98166,1 3 2
586,27,13,84184,3 1 2
587,22,13,70342,2 1 3
588,22,13,56639,2 1 3
589,26,13,43073,1 2 3
590,21,13,29642,1 3 2
591,21,13,16345,1 3 2
592,17,13,03182,2 3 1
593,17,12,9015,2 3 1
594,21,12,77249,1 3 2
595,17,12,64476,2 3 1
596,17,12,51831,2 3 1
597,22,12,39313,2 1 3
598,22,12,2692,2 1 3
599,26,12,14651,1 2 3
600,22,12,02504,2 1 3
601,27,11,90479,3 1 2
602,22,11,78574,2 1 3
603,26,11,66789,1 2 3
604,21,11,55121,1 3 2
605,26,11,4357,1 2 3
606,27,11,32134,3 2 1
607,26,11,20813,1 2 3
608,21,11,09604,1 3 2
609,17,10,98508,2 3 1
610,21,10,87523,1 3 2
611,21,10,76648,1 3 2
612,21,10,65882,1 3 2
613,21,10,55223,1 3 2
614,17,10,4467,2 3 1
615,21,10,34224,1 3 2
616,17,10,23882,2 3 1
617,22,10,13643,2 1 3
618,17,10,03506,2 3 1
619,17,9,934712,2 3 1
620,17,9,835365,2 3 1
621,22,9,737012,2 1 3
622,26,9,639642,1 2 3
623,21,9,543245,1 3 2
624,21,9,447813,1 3 2
625,21,9,353334,1 3 2
626,17,9,259801,2 3 1
627,17,9,167203,2 3 1
628,22,9,075531,2 1 3
629,17,8,984776,2 3 1
630,17,8,894928,2 3 1
631,17,8,805979,2 3 1
632,21,8,717919,1 3 2
633,21,8,63074,1 3 2
634,17,8,544433,2 3 1
635,17,8,458988,2 3 1
636,27,8,374398,3 2 1
637,27,8,290654,3 1 2
638,22,8,207747,2 1 3
639,17,8,12567,2 3 1
640,22,8,044414,2 1 3
641,27,7,963969,3 1 2
642,22,7,884329,2 1 3
643,22,7,805486,2 1 3
644,22,7,727431,2 1 3
645,27,7,650157,3 1 2
646,21,7,573656,1 3 2
647,26,7,497919,1 2 3
648,27,7,42294,3 2 1
649,27,7,348711,3 1 2
650,22,7,275223,2 1 3
651,17,7,202471,2 3 1
652,17,7,130446,2 3 1
653,17,7,059142,2 3 1
654,21,6,988551,1 3 2
655,21,6,918665,1 3 2
656,17,6,849478,2 3 1
657,27,6,780983,3 2 1
658,26,6,713173,1 2 3
659,27,6,646042,3 2 1
660,27,6,579581,3 1 2
661,22,6,513785,2 1 3
662,22,6,448647,2 1 3
663,22,6,384161,2 1 3
664,17,6,320319,2 3 1
665,17,6,257116,2 3 1
666,17,6,194545,2 3 1
667,17,6,132599,2 3 1
668,17,6,071273,2 3 1
669,22,6,010561,2 1 3
670,17,5,950455,2 3 1
671,21,5,89095,1 3 2
672,27,5,832041,3 1 2
673,22,5,77372,2 1 3
674,22,5,715983,2 1 3
675,17,5,658823,2 3 1
676,17,5,602235,2 3 1
677,21,5,546213,1 3 2
678,17,5,49075,2 3 1
679,21,5,435843,1 3 2
680,21,5,381485,1 3 2
681,17,5,32767,2 3 1
682,17,5,274393,2 3 1
683,22,5,221649,2 1 3
684,27,5,169433,3 1 2
685,27,5,117738,3 2 1
686,27,5,066561,3 1 2
687,22,5,015895,2 1 3
688,17,4,965736,2 3 1
689,17,4,916079,2 3 1
690,17,4,866918,2 3 1
691,17,4,818249,2 3 1
692,17,4,770066,2 3 1
693,17,4,722365,2 3 1
694,17,4,675142,2 3 1
695,17,4,62839,2 3 1
696,17,4,582107,2 3 1
697,17,4,536285,2 3 1
698,17,4,490922,2 3 1
699,17,4,446013,2 3 1
700,22,4,401553,2 1 3
701,17,4,357538,2 3 1
702,17,4,313962,2 3 1
703,17,4,270823,2 3 1
704,17,4,228115,2 3 1
705,21,4,185833,1 3 2
706,21,4,143975,1 3 2
707,26,4,102536,1 2 3
708,21,4,061511,1 3 2
709,26,4,020895,1 2 3
710,27,3,980686,3 2 1
711,27,3,94088,3 1 2
712,22,3,901471,2 1 3
713,22,3,862456,2 1 3
714,22,3,823832,2 1 3
715,22,3,785593,2 1 3
716,17,3,747737,2 3 1
717,17,3,71026,2 3 1
718,17,3,673157,2 3 1
719,17,3,636426,2 3 1
720,17,3,600061,2 3 1
721,17,3,564061,2 3 1
722,17,3,52842,2 3 1
723,17,3,493136,2 3 1
724,22,3,458204,2 1 3
725,17,3,423622,2 3 1
726,17,3,389386,2 3 1
727,17,3,355492,2 3 1
728,17,3,321937,2 3 1
729,17,3,288718,2 3 1
730,17,3,255831,2 3 1
731,17,3,223272,2 3 1
732,17,3,19104,2 3 1
733,17,3,159129,2 3 1
734,21,3,127538,1 3 2
735,21,3,096263,1 3 2
736,21,3,0653,1 3 2
737,17,3,034647,2 3 1
738,17,3,004301,2 3 1
739,17,2,974257,2 3 1
740,22,2,944515,2 1 3
741,22,2,91507,2 1 3
742,17,2,885919,2 3 1
743,17,2,85706,2 3 1
744,17,2,828489,2 3 1
745,17,2,800205,2 3 1
746,17,2,772202,2 3 1
747,17,2,74448,2 3 1
748,17,2,717036,2 3 1
749,17,2,689865,2 3 1
750,17,2,662966,2 3 1
751,17,2,636337,2 3 1
752,17,2,609973,2 3 1
753,17,2,583874,2 3 1
754,17,2,558035,2 3 1
755,17,2,532454,2 3 1
756,17,2,50713,2 3 1
757,17,2,482059,2 3 1
758,17,2,457238,2 3 1
759,17,2,432666,2 3 1
760,17,2,408339,2 3 1
761,17,2,384256,2 3 1
762,17,2,360413,2 3 1
763,17,2,336809,2 3 1
764,17,2,313441,2 3 1
765,17,2,290306,2 3 1
766,17,2,267403,2 3 1
767,17,2,244729,2 3 1
768,17,2,222282,2 3 1
769,17,2,200059,2 3 1
770,17,2,178059,2 3 1
771,21,2,156278,1 3 2
772,21,2,134715,1 3 2
773,17,2,113368,2 3 1
774,17,2,092235,2 3 1
775,17,2,071312,2 3 1
776,17,2,050599,2 3 1
777,17,2,030093,2 3 1
778,17,2,009792,2 3 1
779,21,1,989694,1 3 2
780,21,1,969797,1 3 2
781,21,1,950099,1 3 2
782,21,1,930598,1 3 2
783,21,1,911292,1 3 2
784,21,1,892179,1 3 2
785,21,1,873258,1 3 2
786,21,1,854525,1 3 2
787,17,1,83598,2 3 1
788,17,1,81762,2 3 1
789,17,1,799444,2 3 1
790,21,1,781449,1 3 2
791,17,1,763635,2 3 1
792,17,1,745999,2 3 1
793,17,1,728539,2 3 1
794,17,1,711253,2 3 1
795,17,1,694141,2 3 1
796,17,1,677199,2 3 1
797,17,1,660427,2 3 1
798,17,1,643823,2 3 1
799,17,1,627385,2 3 1
800,17,1,611111,2 3 1
801,17,1,595,2 3 1
802,17,1,57905,2 3 1
803,17,1,563259,2 3 1
804,17,1,547627,2 3 1
805,17,1,532151,2 3 1
806,17,1,516829,2 3 1
807,17,1,501661,2 3 1
808,17,1,486644,2 3 1
809,17,1,471778,2 3 1
810,17,1,45706,2 3 1
811,17,1,442489,2 3 1
812,17,1,428064,2 3 1
813,17,1,413784,2 3 1
814,21,1,399646,1 3 2
815,17,1,385649,2 3 1
816,17,1,371793,2 3 1
817,17,1,358075,2 3 1
818,17,1,344494,2 3 1
819,17,1,331049,2 3 1
820,17,1,317739,2 3 1
821,17,1,304561,2 3 1
822,17,1,291516,2 3 1
823,17,1,278601,2 3 1
824,17,1,265815,2 3 1
825,17,1,253156,2 3 1
826,17,1,240625,2 3 1
827,17,1,228219,2 3 1
828,17,1,215937,2 3 1
829,17,1,203777,2 3 1
830,17,1,191739,2 3 1
831,17,1,179822,2 3 1
832,17,1,168024,2 3 1
833,17,1,156344,2 3 1
834,17,1,14478,2 3 1
835,17,1,133332,2 3 1
836,17,1,121999,2 3 1
837,17,1,110779,2 3 1
838,17,1,099671,2 3 1
839,17,1,088675,2 3 1
840,17,1,077788,2 3 1
841,17,1,06701,2 3 1
842,17,1,05634,2 3 1
843,17,1,045776,2 3 1
844,17,1,035319,2 3 1
845,17,1,024966,2 3 1
846,17,1,014716,2 3 1
847,17,1,004569,2 3 1
848,17,0,994523,2 3 1
849,17,0,9845778,2 3 1
850,17,0,974732,2 3 1
851,17,0,9649847,2 3 1
852,17,0,9553348,2 3 1
853,17,0,9457814,2 3 1
854,17,0,9363236,2 3 1
855,17,0,9269603,2 3 1
856,17,0,9176908,2 3 1
857,17,0,9085138,2 3 1
858,17,0,8994287,2 3 1
859,17,0,8904344,2 3 1
860,17,0,8815301,2 3 1
861,17,0,8727148,2 3 1
862,17,0,8639877,2 3 1
863,17,0,8553478,2 3 1
864,17,0,8467943,2 3 1
865,17,0,8383263,2 3 1
866,17,0,8299431,2 3 1
867,17,0,8216437,2 3 1
868,17,0,8134272,2 3 1
869,17,0,805293,2 3 1
870,17,0,79724,2 3 1
871,17,0,7892676,2 3 1
872,17,0,7813749,2 3 1
873,17,0,7735612,2 3 1
874,17,0,7658256,2 3 1
875,17,0,7581673,2 3 1
876,17,0,7505857,2 3 1
877,17,0,7430798,2 3 1
878,17,0,735649,2 3 1
879,17,0,7282926,2 3 1
880,17,0,7210097,2 3 1
881,17,0,7137996,2 3 1
882,17,0,7066616,2 3 1
883,17,0,699595,2 3 1
884,17,0,692599,2 3 1
885,17,0,685673,2 3 1
886,17,0,6788163,2 3 1
887,17,0,6720281,2 3 1
888,17,0,6653078,2 3 1
889,17,0,6586547,2 3 1
890,17,0,6520682,2 3 1
891,17,0,6455475,2 3 1
892,17,0,639092,2 3 1
893,17,0,6327011,2 3 1
894,17,0,6263741,2 3 1
895,17,0,6201103,2 3 1
896,17,0,6139092,2 3 1
897,17,0,6077701,2 3 1
898,17,0,6016924,2 3 1
899,17,0,5956755,2 3 1
900,17,0,5897188,2 3 1
901,17,0,5838216,2 3 1
902,17,0,5779834,2 3 1
903,17,0,5722035,2 3 1
904,17,0,5664815,2 3 1
905,17,0,5608166,2 3 1
906,17,0,5552085,2 3 1
907,17,0,5496564,2 3 1
908,17,0,5441598,2 3 1
909,17,0,5387182,2 3 1
910,17,0,533331,2 3 1
911,17,0,5279977,2 3 1
912,17,0,5227178,2 3 1
913,17,0,5174906,2 3 1
914,17,0,5123157,2 3 1
915,17,0,5071926,2 3 1
916,17,0,5021206,2 3 1
917,17,0,4970994,2 3 1
918,17,0,4921284,2 3 1
919,17,0,4872071,2 3 1
920,17,0,482335,2 3 1
921,17,0,4775117,2 3 1
922,17,0,4727366,2 3 1
923,17,0,4680092,2 3 1
924,17,0,4633291,2 3 1
925,17,0,4586958,2 3 1
