Iteration,Cost,Sequence
1801,17,2 3 1
1802,17,2 3 1
1803,17,2 3 1
1804,17,2 3 1
1805,17,2 3 1
1806,17,2 3 1
1807,17,2 3 1
1808,17,2 3 1
1809,17,2 3 1
1810,17,2 3 1
1811,17,2 3 1
1812,17,2 3 1
1813,17,2 3 1
1814,17,2 3 1
1815,17,2 3 1
1816,17,2 3 1
1817,17,2 3 1
1818,17,2 3 1
1819,17,2 3 1
1820,17,2 3 1
1821,17,2 3 1
1822,17,2 3 1
1823,17,2 3 1
1824,17,2 3 1
1825,17,2 3 1
1826,17,2 3 1
1827,17,2 3 1
1828,17,2 3 1
1829,17,2 3 1
1830,17,2 3 1
1831,17,2 3 1
1832,17,2 3 1
1833,17,2 3 1
1834,17,2 3 1
1835,17,2 3 1
1836,17,2 3 1
1837,17,2 3 1
1838,17,2 3 1
1839,17,2 3 1
1840,17,2 3 1
1841,17,2 3 1
1842,17,2 3 1
1843,17,2 3 1
1844,17,2 3 1
1845,17,2 3 1
1846,17,2 3 1
1847,17,2 3 1
1848,17,2 3 1
1849,17,2 3 1
1850,17,2 3 1
1851,17,2 3 1
1852,17,2 3 1
1853,17,2 3 1
1854,17,2 3 1
1855,17,2 3 1
1856,17,2 3 1
1857,17,2 3 1
1858,17,2 3 1
1859,17,2 3 1
1860,17,2 3 1
1861,17,2 3 1
1862,17,2 3 1
1863,17,2 3 1
1864,17,2 3 1
1865,17,2 3 1
1866,17,2 3 1
1867,17,2 3 1
1868,17,2 3 1
1869,17,2 3 1
1870,17,2 3 1
1871,17,2 3 1
1872,17,2 3 1
1873,17,2 3 1
1874,17,2 3 1
1875,17,2 3 1
1876,17,2 3 1
1877,17,2 3 1
1878,17,2 3 1
1879,17,2 3 1
1880,17,2 3 1
1881,17,2 3 1
1882,17,2 3 1
1883,17,2 3 1
1884,17,2 3 1
1885,17,2 3 1
1886,17,2 3 1
1887,17,2 3 1
1888,17,2 3 1
1889,17,2 3 1
1890,17,2 3 1
1891,17,2 3 1
1892,17,2 3 1
1893,17,2 3 1
1894,17,2 3 1
1895,17,2 3 1
1896,17,2 3 1
1897,17,2 3 1
1898,17,2 3 1
1899,17,2 3 1
1900,17,2 3 1
1901,17,2 3 1
1902,17,2 3 1
1903,17,2 3 1
1904,17,2 3 1
1905,17,2 3 1
1906,17,2 3 1
1907,17,2 3 1
1908,17,2 3 1
1909,17,2 3 1
1910,17,2 3 1
1911,17,2 3 1
1912,17,2 3 1
1913,17,2 3 1
1914,17,2 3 1
1915,17,2 3 1
1916,17,2 3 1
1917,17,2 3 1
1918,17,2 3 1
1919,17,2 3 1
1920,17,2 3 1
1921,17,2 3 1
1922,17,2 3 1
1923,17,2 3 1
1924,17,2 3 1
1925,17,2 3 1
1926,17,2 3 1
1927,17,2 3 1
1928,17,2 3 1
1929,17,2 3 1
1930,17,2 3 1
1931,17,2 3 1
1932,17,2 3 1
1933,17,2 3 1
1934,17,2 3 1
1935,17,2 3 1
1936,17,2 3 1
1937,17,2 3 1
1938,17,2 3 1
1939,17,2 3 1
1940,17,2 3 1
1941,17,2 3 1
1942,17,2 3 1
1943,17,2 3 1
1944,17,2 3 1
1945,17,2 3 1
1946,17,2 3 1
1947,17,2 3 1
1948,17,2 3 1
1949,17,2 3 1
1950,17,2 3 1
1951,17,2 3 1
1952,17,2 3 1
1953,17,2 3 1
1954,17,2 3 1
1955,17,2 3 1
1956,17,2 3 1
1957,17,2 3 1
1958,17,2 3 1
1959,17,2 3 1
1960,17,2 3 1
1961,17,2 3 1
1962,17,2 3 1
1963,17,2 3 1
1964,17,2 3 1
1965,17,2 3 1
1966,17,2 3 1
1967,17,2 3 1
1968,17,2 3 1
1969,17,2 3 1
1970,17,2 3 1
1971,17,2 3 1
1972,17,2 3 1
1973,17,2 3 1
1974,17,2 3 1
1975,17,2 3 1
1976,17,2 3 1
1977,17,2 3 1
1978,17,2 3 1
1979,17,2 3 1
1980,17,2 3 1
1981,17,2 3 1
1982,17,2 3 1
1983,17,2 3 1
1984,17,2 3 1
1985,17,2 3 1
1986,17,2 3 1
1987,17,2 3 1
1988,17,2 3 1
1989,17,2 3 1
1990,17,2 3 1
1991,17,2 3 1
1992,17,2 3 1
1993,17,2 3 1
1994,17,2 3 1
1995,17,2 3 1
1996,17,2 3 1
1997,17,2 3 1
1998,17,2 3 1
1999,17,2 3 1
2000,17,2 3 1
2001,17,2 3 1
2002,17,2 3 1
2003,17,2 3 1
2004,17,2 3 1
2005,17,2 3 1
2006,17,2 3 1
2007,17,2 3 1
2008,17,2 3 1
2009,17,2 3 1
2010,17,2 3 1
2011,17,2 3 1
2012,17,2 3 1
2013,17,2 3 1
2014,17,2 3 1
2015,17,2 3 1
2016,17,2 3 1
2017,17,2 3 1
2018,17,2 3 1
2019,17,2 3 1
2020,17,2 3 1
2021,17,2 3 1
2022,17,2 3 1
2023,17,2 3 1
2024,17,2 3 1
2025,17,2 3 1
2026,17,2 3 1
2027,17,2 3 1
2028,17,2 3 1
2029,17,2 3 1
2030,17,2 3 1
2031,17,2 3 1
2032,17,2 3 1
2033,17,2 3 1
2034,17,2 3 1
2035,17,2 3 1
2036,17,2 3 1
2037,17,2 3 1
2038,17,2 3 1
2039,17,2 3 1
2040,17,2 3 1
2041,17,2 3 1
2042,17,2 3 1
2043,17,2 3 1
2044,17,2 3 1
2045,17,2 3 1
2046,17,2 3 1
2047,17,2 3 1
2048,17,2 3 1
2049,17,2 3 1
2050,17,2 3 1
2051,17,2 3 1
2052,17,2 3 1
2053,17,2 3 1
2054,17,2 3 1
2055,17,2 3 1
2056,17,2 3 1
2057,17,2 3 1
2058,17,2 3 1
2059,17,2 3 1
2060,17,2 3 1
2061,17,2 3 1
2062,17,2 3 1
2063,17,2 3 1
2064,17,2 3 1
2065,17,2 3 1
2066,17,2 3 1
2067,17,2 3 1
2068,17,2 3 1
2069,17,2 3 1
2070,17,2 3 1
2071,17,2 3 1
2072,17,2 3 1
2073,17,2 3 1
2074,17,2 3 1
2075,17,2 3 1
2076,17,2 3 1
2077,17,2 3 1
2078,17,2 3 1
2079,17,2 3 1
2080,17,2 3 1
2081,17,2 3 1
2082,17,2 3 1
2083,17,2 3 1
2084,17,2 3 1
2085,17,2 3 1
2086,17,2 3 1
2087,17,2 3 1
2088,17,2 3 1
2089,17,2 3 1
2090,17,2 3 1
2091,17,2 3 1
2092,17,2 3 1
2093,17,2 3 1
2094,17,2 3 1
2095,17,2 3 1
2096,17,2 3 1
2097,17,2 3 1
2098,17,2 3 1
2099,17,2 3 1
2100,17,2 3 1
2101,17,2 3 1
2102,17,2 3 1
2103,17,2 3 1
2104,17,2 3 1
2105,17,2 3 1
2106,17,2 3 1
2107,17,2 3 1
2108,17,2 3 1
2109,17,2 3 1
2110,17,2 3 1
2111,17,2 3 1
2112,17,2 3 1
2113,17,2 3 1
2114,17,2 3 1
2115,17,2 3 1
2116,17,2 3 1
2117,17,2 3 1
2118,17,2 3 1
