Iteration,Cost,Sequence
0,101,3 2 1 6 4 5 8 9 7
1,101,3 2 1 6 4 5 8 9 7
2,95,3 2 1 5 4 6 8 9 7
3,95,3 2 1 5 4 6 8 9 7
4,81,3 2 1 4 5 6 8 9 7
5,81,3 2 1 4 5 6 8 9 7
6,81,3 2 1 4 5 6 8 9 7
7,81,3 2 1 4 5 6 8 9 7
8,81,3 2 1 4 5 6 8 9 7
9,81,3 2 1 4 5 6 8 9 7
10,81,3 2 1 4 5 6 8 9 7
11,81,3 2 1 4 5 6 8 9 7
12,81,3 2 1 4 5 6 8 9 7
13,81,3 2 1 4 5 6 8 9 7
14,81,3 2 1 4 5 6 8 9 7
15,81,3 2 1 4 5 6 8 9 7
16,81,3 2 1 4 5 6 8 9 7
17,81,3 2 1 4 5 6 8 9 7
18,81,3 2 1 4 5 6 8 9 7
19,81,3 2 1 4 5 6 8 9 7
20,81,3 2 1 4 5 6 8 9 7
21,81,3 2 1 4 5 6 8 9 7
22,73,3 2 1 4 5 7 8 9 6
23,73,3 2 1 4 5 7 8 9 6
24,73,3 2 1 4 5 7 8 9 6
25,73,3 2 1 4 5 7 8 9 6
26,73,3 2 1 4 5 7 8 9 6
27,73,3 2 1 4 5 7 8 9 6
28,73,3 2 1 4 5 7 8 9 6
29,73,3 2 1 4 5 7 8 9 6
30,73,3 2 1 4 5 7 8 9 6
31,73,3 2 1 4 5 7 8 9 6
32,73,3 2 1 4 5 7 8 9 6
33,73,3 2 1 4 5 7 8 9 6
34,73,3 2 1 4 5 7 8 9 6
35,73,3 2 1 4 5 7 8 9 6
36,73,3 2 1 4 5 7 8 9 6
37,73,3 2 1 4 5 7 8 9 6
38,73,3 2 1 4 5 7 8 9 6
39,73,3 2 1 4 5 7 8 9 6
40,73,3 2 1 4 5 7 8 9 6
41,73,3 2 1 4 5 7 8 9 6
42,73,3 2 1 4 5 7 8 9 6
43,73,3 2 1 4 5 7 8 9 6
44,73,3 2 1 4 5 7 8 9 6
45,73,3 2 1 4 5 7 8 9 6
46,73,3 2 1 4 5 7 8 9 6
47,73,3 2 1 4 5 7 8 9 6
48,73,3 2 1 4 5 7 8 9 6
49,73,3 2 1 4 5 7 8 9 6
50,73,3 2 1 4 5 7 8 9 6
51,73,3 2 1 4 5 7 8 9 6
52,73,3 2 1 4 5 7 8 9 6
53,73,3 2 1 4 5 7 8 9 6
54,73,3 2 1 4 5 7 8 9 6
55,73,3 2 1 4 5 7 8 9 6
56,73,3 2 1 4 5 7 8 9 6
57,73,3 2 1 4 5 7 8 9 6
58,73,3 2 1 4 5 7 8 9 6
59,73,3 2 1 4 5 7 8 9 6
60,73,3 2 1 4 5 7 8 9 6
61,73,3 2 1 4 5 7 8 9 6
62,73,3 2 1 4 5 7 8 9 6
63,73,3 2 1 4 5 7 8 9 6
64,73,3 2 1 4 5 7 8 9 6
65,73,3 2 1 4 5 7 8 9 6
66,73,3 2 1 4 5 7 8 9 6
67,73,3 2 1 4 5 7 8 9 6
68,73,3 2 1 4 5 7 8 9 6
69,73,3 2 1 4 5 7 8 9 6
70,71,3 1 2 4 5 7 8 9 6
71,71,3 1 2 4 5 7 8 9 6
72,71,3 1 2 4 5 7 8 9 6
73,71,3 1 2 4 5 7 8 9 6
74,71,3 1 2 4 5 7 8 9 6
75,71,3 1 2 4 5 7 8 9 6
76,71,3 1 2 4 5 7 8 9 6
77,71,3 1 2 4 5 7 8 9 6
78,71,3 1 2 4 5 7 8 9 6
79,71,3 1 2 4 5 7 8 9 6
80,71,3 1 2 4 5 7 8 9 6
81,71,3 1 2 4 5 7 8 9 6
82,71,3 1 2 4 5 7 8 9 6
83,71,3 1 2 4 5 7 8 9 6
84,71,3 1 2 4 5 7 8 9 6
85,71,3 1 2 4 5 7 8 9 6
86,71,3 1 2 4 5 7 8 9 6
87,71,3 1 2 4 5 7 8 9 6
88,71,3 1 2 4 5 7 8 9 6
89,71,3 1 2 4 5 7 8 9 6
90,71,3 1 2 4 5 7 8 9 6
91,71,3 1 2 4 5 7 8 9 6
92,71,3 1 2 4 5 7 8 9 6
93,71,3 1 2 4 5 7 8 9 6
94,71,3 1 2 4 5 7 8 9 6
95,71,3 1 2 4 5 7 8 9 6
96,71,3 1 2 4 5 7 8 9 6
97,71,3 1 2 4 5 7 8 9 6
98,71,3 1 2 4 5 7 8 9 6
99,71,3 1 2 4 5 7 8 9 6
100,71,3 1 2 4 5 7 8 9 6
101,71,3 1 2 4 5 7 8 9 6
102,71,3 1 2 4 5 7 8 9 6
103,71,3 1 2 4 5 7 8 9 6
104,71,3 1 2 4 5 7 8 9 6
105,71,3 1 2 4 5 7 8 9 6
106,71,3 1 2 4 5 7 8 9 6
107,71,3 1 2 4 5 7 8 9 6
108,71,3 1 2 4 5 7 8 9 6
109,71,3 1 2 4 5 7 8 9 6
110,71,3 1 2 4 5 7 8 9 6
111,71,3 1 2 4 5 7 8 9 6
112,71,3 1 2 4 5 7 8 9 6
113,71,3 1 2 4 5 7 8 9 6
114,71,3 1 2 4 5 7 8 9 6
115,71,3 1 2 4 5 7 8 9 6
116,71,3 1 2 4 5 7 8 9 6
117,71,3 1 2 4 5 7 8 9 6
118,71,3 1 2 4 5 7 8 9 6
119,71,3 1 2 4 5 7 8 9 6
120,71,3 1 2 4 5 7 8 9 6
121,71,3 1 2 4 5 7 8 9 6
122,71,3 1 2 4 5 7 8 9 6
123,71,3 1 2 4 5 7 8 9 6
124,71,3 1 2 4 5 7 8 9 6
125,71,3 1 2 4 5 7 8 9 6
126,71,3 1 2 4 5 7 8 9 6
127,71,3 1 2 4 5 7 8 9 6
128,71,3 1 2 4 5 7 8 9 6
129,71,3 1 2 4 5 7 8 9 6
130,71,3 1 2 4 5 7 8 9 6
131,71,3 1 2 4 5 7 8 9 6
132,71,3 1 2 4 5 7 8 9 6
133,71,3 1 2 4 5 7 8 9 6
134,71,3 1 2 4 5 7 8 9 6
135,71,3 1 2 4 5 7 8 9 6
136,71,3 1 2 4 5 7 8 9 6
137,71,3 1 2 4 5 7 8 9 6
138,71,3 1 2 4 5 7 8 9 6
139,71,3 1 2 4 5 7 8 9 6
140,71,3 1 2 4 5 7 8 9 6
141,71,3 1 2 4 5 7 8 9 6
142,71,3 1 2 4 5 7 8 9 6
143,71,3 1 2 4 5 7 8 9 6
144,71,3 1 2 4 5 7 8 9 6
145,69,3 1 2 4 5 9 8 7 6
146,69,3 1 2 4 5 9 8 7 6
147,69,3 1 2 4 5 9 8 7 6
148,69,3 1 2 4 5 9 8 7 6
149,69,3 1 2 4 5 9 8 7 6
150,69,3 1 2 4 5 9 8 7 6
151,69,3 1 2 4 5 9 8 7 6
152,69,3 1 2 4 5 9 8 7 6
153,69,3 1 2 4 5 9 8 7 6
154,69,3 1 2 4 5 9 8 7 6
155,69,3 1 2 4 5 9 8 7 6
156,69,3 1 2 4 5 9 8 7 6
157,69,3 1 2 4 5 9 8 7 6
158,69,3 1 2 4 5 9 8 7 6
159,69,3 1 2 4 5 9 8 7 6
160,69,3 1 2 4 5 9 8 7 6
161,69,3 1 2 4 5 9 8 7 6
162,69,3 1 2 4 5 9 8 7 6
163,69,3 1 2 4 5 9 8 7 6
164,69,3 1 2 4 5 9 8 7 6
165,69,3 1 2 4 5 9 8 7 6
166,69,3 1 2 4 5 9 8 7 6
167,69,3 1 2 4 5 9 8 7 6
168,69,3 1 2 4 5 9 8 7 6
169,69,3 1 2 4 5 9 8 7 6
170,69,3 1 2 4 5 9 8 7 6
171,69,3 1 2 4 5 9 8 7 6
172,69,3 1 2 4 5 9 8 7 6
173,69,3 1 2 4 5 9 8 7 6
174,69,3 1 2 4 5 9 8 7 6
175,69,3 1 2 4 5 9 8 7 6
176,69,3 1 2 4 5 9 8 7 6
177,69,3 1 2 4 5 9 8 7 6
178,69,3 1 2 4 5 9 8 7 6
179,69,3 1 2 4 5 9 8 7 6
180,69,3 1 2 4 5 9 8 7 6
181,69,3 1 2 4 5 9 8 7 6
182,69,3 1 2 4 5 9 8 7 6
183,69,3 1 2 4 5 9 8 7 6
184,69,3 1 2 4 5 9 8 7 6
185,69,3 1 2 4 5 9 8 7 6
186,69,3 1 2 4 5 9 8 7 6
187,69,3 1 2 4 5 9 8 7 6
188,69,3 1 2 4 5 9 8 7 6
189,69,3 1 2 4 5 9 8 7 6
190,69,3 1 2 4 5 9 8 7 6
191,69,3 1 2 4 5 9 8 7 6
192,69,3 1 2 4 5 9 8 7 6
193,69,3 1 2 4 5 9 8 7 6
194,69,3 1 2 4 5 9 8 7 6
195,69,3 1 2 4 5 9 8 7 6
196,69,3 1 2 4 5 9 8 7 6
197,69,3 1 2 4 5 9 8 7 6
198,69,3 1 2 4 5 9 8 7 6
199,69,3 1 2 4 5 9 8 7 6
200,69,3 1 2 4 5 9 8 7 6
201,69,3 1 2 4 5 9 8 7 6
202,69,3 1 2 4 5 9 8 7 6
203,69,3 1 2 4 5 9 8 7 6
204,69,3 1 2 4 5 9 8 7 6
205,69,3 1 2 4 5 9 8 7 6
206,69,3 1 2 4 5 9 8 7 6
207,69,3 1 2 4 5 9 8 7 6
208,69,3 1 2 4 5 9 8 7 6
209,69,3 1 2 4 5 9 8 7 6
210,69,3 1 2 4 5 9 8 7 6
211,69,3 1 2 4 5 9 8 7 6
212,69,3 1 2 4 5 9 8 7 6
