Iteration,Cost,Sequence
0,147,7 5 2 6 4 3 8 1 9
1,92,6 5 8 7 9 4 2 3 1
2,85,3 9 8 7 5 4 2 1 6
3,85,3 9 8 7 5 4 2 1 6
4,85,3 9 8 7 5 4 2 1 6
5,85,3 9 8 7 5 4 2 1 6
6,85,3 9 8 7 5 4 2 1 6
7,85,3 9 8 7 5 4 2 1 6
8,85,3 9 8 7 5 4 2 1 6
9,85,3 9 8 7 5 4 2 1 6
10,85,3 9 8 7 5 4 2 1 6
11,85,3 9 8 7 5 4 2 1 6
12,85,3 9 8 7 5 4 2 1 6
13,85,3 9 8 7 5 4 2 1 6
14,85,3 9 8 7 5 4 2 1 6
15,85,3 9 8 7 5 4 2 1 6
16,85,3 9 8 7 5 4 2 1 6
17,85,3 9 8 7 5 4 2 1 6
18,85,3 9 8 7 5 4 2 1 6
19,85,3 9 8 7 5 4 2 1 6
20,85,3 9 8 7 5 4 2 1 6
21,85,3 9 8 7 5 4 2 1 6
22,85,3 9 8 7 5 4 2 1 6
23,85,3 9 8 7 5 4 2 1 6
24,85,3 9 8 7 5 4 2 1 6
25,85,3 9 8 7 5 4 2 1 6
26,85,3 9 8 7 5 4 2 1 6
27,85,3 9 8 7 5 4 2 1 6
28,85,3 9 8 7 5 4 2 1 6
29,85,3 9 8 7 5 4 2 1 6
30,85,3 9 8 7 5 4 2 1 6
31,85,3 9 8 7 5 4 2 1 6
32,85,3 9 8 7 5 4 2 1 6
33,85,3 9 8 7 5 4 2 1 6
34,85,3 9 8 7 5 4 2 1 6
35,85,3 9 8 7 5 4 2 1 6
36,85,3 9 8 7 5 4 2 1 6
37,85,3 9 8 7 5 4 2 1 6
38,85,3 9 8 7 5 4 2 1 6
39,85,3 9 8 7 5 4 2 1 6
40,85,3 9 8 7 5 4 2 1 6
41,85,3 9 8 7 5 4 2 1 6
42,85,3 9 8 7 5 4 2 1 6
43,85,3 9 8 7 5 4 2 1 6
44,85,3 9 8 7 5 4 2 1 6
45,85,3 9 8 7 5 4 2 1 6
46,85,3 9 8 7 5 4 2 1 6
47,85,3 9 8 7 5 4 2 1 6
48,85,3 9 8 7 5 4 2 1 6
49,85,3 9 8 7 5 4 2 1 6
50,85,3 9 8 7 5 4 2 1 6
51,85,3 9 8 7 5 4 2 1 6
52,85,3 9 8 7 5 4 2 1 6
53,85,3 9 8 7 5 4 2 1 6
54,85,3 9 8 7 5 4 2 1 6
55,85,3 9 8 7 5 4 2 1 6
56,85,3 9 8 7 5 4 2 1 6
57,85,3 9 8 7 5 4 2 1 6
58,85,3 9 8 7 5 4 2 1 6
59,85,3 9 8 7 5 4 2 1 6
60,85,3 9 8 7 5 4 2 1 6
61,85,3 9 8 7 5 4 2 1 6
62,85,3 9 8 7 5 4 2 1 6
63,85,3 9 8 7 5 4 2 1 6
64,85,3 9 8 7 5 4 2 1 6
65,85,3 9 8 7 5 4 2 1 6
66,85,3 9 8 7 5 4 2 1 6
67,85,3 9 8 7 5 4 2 1 6
68,85,3 9 8 7 5 4 2 1 6
69,85,3 9 8 7 5 4 2 1 6
70,85,3 9 8 7 5 4 2 1 6
71,85,3 9 8 7 5 4 2 1 6
72,85,3 9 8 7 5 4 2 1 6
73,85,3 9 8 7 5 4 2 1 6
74,85,3 9 8 7 5 4 2 1 6
75,85,3 9 8 7 5 4 2 1 6
76,85,3 9 8 7 5 4 2 1 6
77,85,3 9 8 7 5 4 2 1 6
78,85,3 9 8 7 5 4 2 1 6
79,85,3 9 8 7 5 4 2 1 6
80,85,3 9 8 7 5 4 2 1 6
81,85,3 9 8 7 5 4 2 1 6
82,85,3 9 8 7 5 4 2 1 6
83,85,3 9 8 7 5 4 2 1 6
84,85,3 9 8 7 5 4 2 1 6
85,85,3 9 8 7 5 4 2 1 6
86,85,3 9 8 7 5 4 2 1 6
87,85,3 9 8 7 5 4 2 1 6
88,85,3 9 8 7 5 4 2 1 6
89,85,3 9 8 7 5 4 2 1 6
90,85,3 9 8 7 5 4 2 1 6
91,85,3 9 8 7 5 4 2 1 6
92,85,3 9 8 7 5 4 2 1 6
93,85,3 9 8 7 5 4 2 1 6
94,85,3 9 8 7 5 4 2 1 6
95,85,3 9 8 7 5 4 2 1 6
96,85,3 9 8 7 5 4 2 1 6
97,85,3 9 8 7 5 4 2 1 6
98,85,3 9 8 7 5 4 2 1 6
99,83,3 5 7 6 4 2 1 9 8
